file_id	source_id	id_lotto	cig	oggetto	sceltaContraente	importoAggiudicazione	importoSommeLiquidate	cfStrutturaProponente	strutturaProponente	dataInizio	dataUltimazione	dataUltimoAggiornamentoDataset
700528329e59eb79706cc1647f782a48	02363280815	3628016236b99fcb2c8eed0a0e40e036df2c7bd4	5232716DD5	GRUPPO A LOTTO 68 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	162435.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-14		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	544f47b1bd582f12d0fbac86b30a7cdb4804f47c	52337692CF	GRUPPO A LOTTO 72 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	58000.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2015-02-24		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	a4680a691bfbf0e77a9267c74f2fe6543012b1b1	52337871AA	GRIPPO A LOTTO 73 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	262050.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-23		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	c595379071e95e82229011d902c840f3797e1392	5233879D92	GRUPPO A LOTTO 77 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	52500.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-23		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	1a37e74952ad4161cc2ccca14f0c5f57d65d3e3a	5233934AF6	GRUPPO A LOTTO 80 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	41350.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-25		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	3d58e79b98b74ca1b2e2b95d8a8460a7ed1740c5	5233949758	GRUPPO A LOTTO 82 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	327750.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-03		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	5f41c3e244c06f7af5648473a33b0ffee425d700	5234080374	GRUPPO A LOTTO 89 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	159000.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-23		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	44a5a95123f69571a7c7356ca586d660898980d9	52341995A7	GRUPPO A LOTTO 107 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	111990.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-23		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	e543177d9b21e8e0b0dd9434f16a1de0567b70ac	523447054A	GRUPPO A LOTTO 114	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	78000.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-10-03		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	3ea28160103589debc9b70463d3b0c9a6f21b5e2	52344840D9	GRUPPO A LOTTO 115 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	100475.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-18		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	e1f9c3e6f5a6ca49e6d63e8c73d5dd3e76ba3199	52346845E3	GRUPPO A LOTTO 129 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	46750.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-22		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	e06349f3b3ce503dd0a3ae21bd42534441b7f387	52415220CA	GRUPPO A LOTTO 134 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	50000.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-25		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	1773223bd67cfc65d5f54a0d2236cfffadebea53	525311821C	GRUPPO A LOTTO 154 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	229050.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2015-01-19		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	101e8bed37f19b1e0b550e9c28be3096ba776eec	5253164810	GRUPPO A LOTTO160 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	166000.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-17		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	69ce5c0f6b6a5f1771a88b55c5000f0a2ddb21ae	5253420B51	GRUPPO A LOTTO 181	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	49975.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-03		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	9ee8fe5e6513cea5efffea773cf35c110bfd3b81	5255636008	GRUPPO A LOTTO 192 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	51700.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-25		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	fffa6d28b080445ca7f2fdd982f190f689c3b57e	5255704823	GRUPPO A LOTTO 201 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	43500.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-10-07		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	b56a684530fa7b05d98884e90ba7b2bc84f73bac	5255784A27	GRUPPO A LOTTO 214 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	136500.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-18		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	aee242f81cdd8fb9d1cc3e644ecc299a997e7922	5255793197	GRUPPO A LOTTO 215 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	47250.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-09-30		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	038cf97e5836c706b441d67fe4d80b3c6b47a26e	5255882B06	GRUPPO A LOTTO 223 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	146250.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-08		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	33bf380dec9646eeb92f4a4b863aa815b88a4075	5255936797	GRUPPO A LOTTO 227 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	204553.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-06		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	5160712f91a74e62fcf264deee5dda13e1559846	52559860DC	GRUPPO A LOTTO 230 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	42000.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-25		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	f6bd51a2d3e0653afa8efdc8728c65f25408455c	5256726386	GRUPPO A LOTTO 237 ANESTESIA	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	94060.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-07-08		2015-12-01
700528329e59eb79706cc1647f782a48	02363280815	44085c601b923f3dd510c2a05a1def2b409b1602	5256744261	GRUPPO A LOTTO 240	26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	59185.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-06-18		2015-12-01
dfe86c440eca8cdd61cbd299269dac52	02363280815	7f7a7cf89b98b630058553b905893e4b2e27ccd0	5306623BD2	POLLINI, INALANTI, INSETTI, ALIMENTI E MUFFE	01-PROCEDURA APERTA	115490.7	7033.56	02363280815	ASP di Trapani	2014-03-01	2019-02-28	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	2c9bdd5a5a0d4227490acdaca45718c5ce7d4e15	53066512F0	ALTRI POLLINI, ALTRI INALANTI, ALTRI ALIMENTI E ALTRE MUFFE	01-PROCEDURA APERTA	3908250.0	312.66	02363280815	ASP di Trapani	2014-03-01	2019-02-28	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	701dbb703ac080421e4c1a23e3ab16ecce3de380	530669031F	AGHI E CONTROLLO NEGATIVO	01-PROCEDURA APERTA	60480.85	300.28	02363280815	ASP di Trapani	2014-03-01	2019-02-28	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	870950de09d0953c16ce5087577f1b158b74800f	53067092CD	INSETTI VARI	01-PROCEDURA APERTA	4488.0	0.0	02363280815	ASP di Trapani	2014-03-01	2019-02-28	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	5771425c6b2148972de712e3ea4c0795064e2962	5307519F38	CONTRACCETTIVI	01-PROCEDURA APERTA	6762.0	0.0	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	c64f724c994478f4c95b286e4b859777ff085093	530753084E	CONTRACCETTIVI	01-PROCEDURA APERTA	6762.0	2112.32	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	2fd8d9daec13be50649a7fe35413a78a344dea5a	5307537E13	CONTRACCETTIVI	01-PROCEDURA APERTA	6156.11	287.27	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	51c34d8fa969ee92bdefc13919eb000fa58b8afb	5307539FB9	CONTRACCETTIVI	01-PROCEDURA APERTA	1770.19	0.0	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	3a48d96b3d62b947ba77489251406bf7a738b5ef	5307560112	CONTRACCETTIVI	01-PROCEDURA APERTA	2940.0	2916.8	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	69cf1eb09df91d073fe016e3f3e69f12edd5c357	53075622B8	CONTRACCETTIVI	01-PROCEDURA APERTA	302.4	6.35	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	1ba16a22d616b632d3fcbd332d88506c0a529e68	53075687AA	CONTRACCETTIVI	01-PROCEDURA APERTA	11075.4	1949.2	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	86076371776e5196b7c250fbd824c7c36f5913d0	5307573BC9	CONTRACCETTIVI	01-PROCEDURA APERTA	28770.0	479.5	02363280815	ASP di Trapani	2013-12-10	2016-08-31	2015-01-30
700528329e59eb79706cc1647f782a48	02363280815	458774b7e30be71f3f7a1877605786c5d2e76b53	5309693147	SISTEMA SOFTWARE DI GESTIONE DEI FLUSSI INFORMATIVI DELLE ATTIVITÃƒâ‚¬ DEI PRESIDI OSPEDALIERI	04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	39900.0	0.0	02363280815	AZIENDA SANITARIA PROVINCIALE DI TRAPANI	2014-01-02		2015-12-01
dfe86c440eca8cdd61cbd299269dac52	02363280815	37878e4ba6091437c4bf3182d50fd9adc3f21462	5342299C96	AGHI FISTOLA ARTEROVENOSI	01-PROCEDURA APERTA	66540.0	9016.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	cd33aede85205ef574e61381d8aea4ce52f484e6	53423040BA	SET AGHI TIPO BIOHOLE	01-PROCEDURA APERTA	10500.0	735.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	0eaa5344c7580cea4bcf82b561c6ec9a376fb120	53423148F8	SOLUZIONE DI ACIDO TRISODICO	01-PROCEDURA APERTA	11292.5	84.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	e557973fde00b0370af8b99425e84c11a700bef2	53423273B4	CARTUCCIA DI ACIDO CITRICO	01-PROCEDURA APERTA	11400.0	1140.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	2fe4762b8577de495fc33b1631526bfea13fccf0	5342331700	IPOCLORITO DI SODIO	01-PROCEDURA APERTA	3850.0	225.82	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	a0698195459cbd4e5d3d000a8b4fa0b127f4b9c1	5342338CC5	SOLUZIONE DISINFETTANTE/DISINCROSTANTE	01-PROCEDURA APERTA	1275.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	6bfa1e8370408ccaaeb7d4e065bc2083d70ad6cf	53423430E9	SET FILTRI ANTIBATTERICI	01-PROCEDURA APERTA	18300.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	cce38dfc017cc0fa7fd9dbd29625ba810b095c7e	5342348508	KIT PER IDPN	01-PROCEDURA APERTA	89250.0	5628.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	b619572765d1d1e289e114fcc4743060ce383964	5342353927	KIT PER DIALISI EXTRACORPOREA	01-PROCEDURA APERTA	288000.0	7843.36	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	a1d5f1ecd7bf6fec5d1d3c6a4f0cbc49c7eb5950	5342357C73	KIT PER EMOFILTRAZIONE HFR	01-PROCEDURA APERTA	70500.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	2b2a88ae5787469f167dfc565a208243b71c7124	534236316A	KIT PER EMOFILTRAZIONE HFR SUPRA	01-PROCEDURA APERTA	74250.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	08a17c0c25a5185e13e71796cf4f3e681df4676c	534237072F	KIT PER EMOFILTRAZIONE ON-LINE LYNPHA	01-PROCEDURA APERTA	70500.0	7932.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	c15e5defa865907631df536d4a30a69adf2f9256	5342377CF4	KIT COMPLETO PER A.F.B.	01-PROCEDURA APERTA	130000.0	12480.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	4105db188bb2b1e9f54e676416448a6023574e0f	53423842BE	KIT EMODIAFILTRAZIONE	01-PROCEDURA APERTA	56500.0	5188.81	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	68c3d9143da939aeddb4b79de6c0370b30728fc1	5342391883	FILTRO MEMBRANA POLIAMIX L	01-PROCEDURA APERTA	66000.0	6600.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	05589ed5a62e08fdea7287a49416317f565ba380	5342396CA2	FILTRO MEMBRANA FPOLISULFONE A BASSO FLUSSO	01-PROCEDURA APERTA	54320.0	5092.5	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	d9673f7da4101fa07ace2ac4c20405f67c3b2e80	5342400FEE	FILTRO MEMBRANA REXBRANE A BASSO FLUSSO	01-PROCEDURA APERTA	97200.0	5054.4	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	9d1ca1963e9abb944ed9e7953740497bffa60e23	534240326C	FILTRO MEMBRANA POLYPHENYLENE A BASSO FLUSSO	01-PROCEDURA APERTA	17250.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	2a22dd814e6257ed38836ff020b7f0c9ee9c278f	5342410831	FILTRO MEMBRANA HELIXONE A BASSO FLUSSO	01-PROCEDURA APERTA	12750.0	1904.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	ac98f5a91788fa55e564d0d95de84cf07c1c2d92	53424129D7	FILTRO MEMBRANA ETILENVINILALCOL A BASSO FLUSSO	01-PROCEDURA APERTA	31000.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	80eb9a55bfdb2916e55954c4e0fbf18e683f2b4b	5342418EC9	FILTRO MEMBRANA POLIMETIL METACRILATO	01-PROCEDURA APERTA	114000.0	17328.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	d584ba0635bd46dda4322afdda49ce890fd6bc49	53424232ED	FILTRO MEMBRANA HELIXONE A MEDIO FLUSSO	01-PROCEDURA APERTA	95000.0	8970.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	feebbf68159076fb57daa7f9193bc164e01c1f0a	5342427639	FILTRO MEMBRANA POLYNEPHON A MEDIO FLUSSO	01-PROCEDURA APERTA	50400.0	5068.8	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	ccec54191a8db17e0626505bed4f3319e8ed6599	53424308B2	FILTRO MEMBRANA VITABRANE A MEDIO FLUSSO	01-PROCEDURA APERTA	99900.0	11366.39	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	0e804b67f784efd8591f3e9c1e23ae9f6a109404	5342435CD1	FILTRO MEMBRANA POLIMETIL METACRILATO PMMA (BKF)	01-PROCEDURA APERTA	28500.0	12312.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	5dca5999bdcfec23befb87453eb763ef82dc3e8f	5342455D52	FILTROMEMBRANA POLYESTER-POLYMER ALLOY	01-PROCEDURA APERTA	103125.0	16308.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	9e7529c94bd9a006825bb119ba21c6b4bd8f7e73	534246231C	FILTRO MEMBRANA HELIXONE ALTO FLUSSO	01-PROCEDURA APERTA	79500.0	10600.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	07b5eaba6881882fe063bb3c20771403a4325632	5342465595	FILTRO MEMBRANA TRIACETATO DI CELLULOSA	01-PROCEDURA APERTA	18900.0	2419.19	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	314fc0c0c0091478230f4277b7c92c121443cfb5	53424698E1	FILTRO MEMBRANA POLYPHENYLENE	01-PROCEDURA APERTA	53700.0	4296.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	01cc57b3ce0eb118fc781b916967b1b1c659d3dc	5342473C2D	FILTRO MEMBRANA POLIAMIX	01-PROCEDURA APERTA	13500.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	605e175233fdbb26aa779c8e0e9370dffe766ba3	5342475DD3	FILTRO DIALISATO IN PEPA	01-PROCEDURA APERTA	26820.0	1788.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	4ff6f26abb690a64dac2a373159d2b67b11b6781	53424801F7	CARTUCCIA PER RIMOZIONE EXTRACORPOREA ENDOTOSSINE	01-PROCEDURA APERTA	82600.0	9689.62	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	db61562c4633df844b3a8f72268b594e7a30967d	5342485616	LINEE EMATICHE PER MONITOR NIKKISO	01-PROCEDURA APERTA	89700.0	7729.5	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	31c4a3a283690bb3b77cf7c6128a63e01affa87b	5342493CAE	COPIA LINEE ARTEROVENOSE	01-PROCEDURA APERTA	27000.0	3240.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	c4ac2c89375d4e2ebddd0597df01be2802f0cb24	53424980D2	SOLUZIONE PER BICARBONATO SIALISI	01-PROCEDURA APERTA	306250.0	28910.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	9b562d1bf1ead67c7ceae733beee5bd22701caad	534250241E	SOLUZIONE CON ACIDO CITRICO PER BICARBONATO DIALISI	01-PROCEDURA APERTA	18750.0	4500.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	03ef93d393e7c3643de6394e54302a6c34a68023	534250783D	BAGNO DIALISI	01-PROCEDURA APERTA	29500.0	3540.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	ce451648a048f81316d6d34b1d39d31ad7bb9549	5342510AB6	KIT STERILE DI CATETERE A TRIPLO LUME	01-PROCEDURA APERTA	50000.0	6000.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	94897043b0a70898c0114ddeff7107d478cbe10e	5342512C5C	KIT CATETERE VENOSO BILUMEN	01-PROCEDURA APERTA	24300.0	2160.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	1b9f421efc28e51eaba7424cae280fce8bbbdaf8	5342515ED5	CATETERE PER EMODIALISI PERMANENTE	01-PROCEDURA APERTA	62650.0	3580.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	ee9af644363c674f07a9bfaa019c1df98da7dc39	5342519226	KIT LAVAGGIO E RIEMPIMENTO CIRCUITO EXTRACORPOREO	01-PROCEDURA APERTA	277500.0	31357.2	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	0aadb5d239ab0849915877dc4f6cc4e285578c71	534252249F	PINZA PREMIFISTOLA A MOLLA	01-PROCEDURA APERTA	987.0	154.38	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	e0c1676908265c4b7c3604d335d9cb314b6f317c	5342532CDD	TASCA PROTEXZIONE CATETERE PERITONEALE	01-PROCEDURA APERTA	1700.0	159.54	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	bb9c97ea200500448845bc0407d92636e2357d49	5342535F56	SACCA IN PVC	01-PROCEDURA APERTA	39120.0	2868.17	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	2fd3de46d21b156790056e2a6a8cf860bfe939b5	5342537101	ANTICOAGULANTE PER CATETERE	01-PROCEDURA APERTA	80000.0	2815.38	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	f957bff8d79b7f77ef992489d88c3cd99e3af04f	534254144D	PANNO MONOUSO CON IPOCLORITO DI SODIO	01-PROCEDURA APERTA	17150.0	970.2	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	095784243c2c2f2d699ec23cdf6e72fac3780ca6	53425446C6	KIT STACCO	01-PROCEDURA APERTA	41250.0	2199.52	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	40d5bb2936a8ff9f9ecc4f8e2bc5016f8ab8666d	534254686C	COPPIA BENDE	01-PROCEDURA APERTA	4960.0	0.0	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
dfe86c440eca8cdd61cbd299269dac52	02363280815	6107e1d32d2549cab662f0e385cbd7c17440e0a8	5342550BB8	KIT PER MEDICAZIONE E ASSISTENZA	01-PROCEDURA APERTA	31430.0	6952.6	02363280815	ASP di Trapani	2014-04-05	2019-04-04	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	01b9a56ab3e9534ad615a7f61f1113619e186994	5378892219	MICONAZOLO NITRATO	04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	850.0	652.28	02363280815	ASP di Trapani	2014-01-21	2014-09-20	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	480167dabec3e5a501b0429371f30b6a502865d0	5378902A57	RANITIDINA CL. CPR. 300MG	04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	645.6	220.0	02363280815	ASP di Trapani	2014-01-21	2014-09-20	2015-01-30
552f4ef1befef8e02a7afdfd7df1f33c	02363280815	3fef2d67a60e5d23af11235787078fe51b2875f9	5378908F49	RANITIDINA CL.PREP. INIET. 50 MG	04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	328.55	0.0	02363280815	ASP di Trapani	2014-01-21		2015-01-30
